ID_Medicamento,Nome,Tipo,Dosagem
934,Bed,Pomada,79mg
935,Seem,Cápsula,330mg
936,Thank,Xarope,325mg
937,Factor,Xarope,231mg
938,Reflect,Xarope,47mg
939,Center,Injeção,6mg
940,Throughout,Comprimido,99mg
941,Dream,Pomada,218mg
942,Tax,Pomada,364mg
943,Happy,Cápsula,321mg
944,Common,Cápsula,50mg
945,Significant,Comprimido,463mg
946,That,Cápsula,457mg
947,Road,Pomada,254mg
948,Dinner,Comprimido,179mg
949,Group,Comprimido,208mg
950,Expect,Pomada,278mg
951,Election,Xarope,102mg
952,Prove,Pomada,176mg
953,But,Pomada,49mg
954,Respond,Xarope,278mg
955,Pass,Comprimido,265mg
956,Lose,Comprimido,176mg
957,Raise,Xarope,435mg
958,Head,Xarope,362mg
959,Step,Pomada,362mg
960,Military,Injeção,378mg
961,Husband,Xarope,486mg
962,Shake,Injeção,470mg
963,Brother,Cápsula,167mg
964,Offer,Injeção,456mg
965,Subject,Cápsula,58mg
966,Serious,Pomada,414mg
967,Like,Xarope,295mg
968,Game,Injeção,125mg
969,Foot,Xarope,166mg
970,Law,Cápsula,290mg
971,Hand,Xarope,354mg
972,Could,Pomada,410mg
973,Establish,Xarope,191mg
974,Discuss,Comprimido,437mg
975,International,Cápsula,248mg
976,Him,Comprimido,190mg
977,View,Comprimido,42mg
978,Budget,Comprimido,468mg
979,Particularly,Pomada,332mg
980,Measure,Injeção,475mg
981,Because,Cápsula,211mg
982,Born,Xarope,385mg
983,Painting,Injeção,346mg
984,Administration,Injeção,231mg
985,Young,Pomada,337mg
986,Else,Pomada,439mg
987,Type,Cápsula,414mg
988,Join,Pomada,278mg
989,Appear,Cápsula,171mg
990,Space,Pomada,118mg
991,And,Pomada,406mg
992,Use,Cápsula,476mg
993,Card,Comprimido,475mg
994,Article,Comprimido,336mg
995,Billion,Xarope,152mg
996,Federal,Xarope,44mg
997,Election,Comprimido,426mg
998,Ready,Injeção,16mg
999,Personal,Injeção,316mg
1000,Wife,Injeção,412mg
1001,Already,Cápsula,428mg
1002,Low,Cápsula,206mg
1003,Face,Comprimido,240mg
1004,Step,Comprimido,21mg
1005,Blue,Injeção,323mg
1006,Conference,Xarope,305mg
1007,Own,Xarope,370mg
1008,Cut,Comprimido,419mg
1009,Place,Xarope,283mg
1010,Activity,Injeção,442mg
1011,Skill,Pomada,80mg
1012,Week,Injeção,205mg
1013,Knowledge,Pomada,9mg
1014,Him,Comprimido,134mg
1015,Serious,Cápsula,84mg
1016,Bar,Pomada,334mg
1017,Rich,Cápsula,403mg
1018,Themselves,Comprimido,401mg
1019,Himself,Injeção,59mg
1020,Drive,Xarope,145mg
1021,Strategy,Comprimido,156mg
1022,Than,Xarope,59mg
1023,My,Injeção,402mg
1024,Voice,Injeção,179mg
1025,Wind,Injeção,50mg
1026,Power,Injeção,446mg
1027,Travel,Pomada,381mg
1028,Stop,Cápsula,65mg
1029,Network,Injeção,457mg
1030,Fear,Cápsula,296mg
1031,Central,Injeção,204mg
1032,Surface,Comprimido,212mg
1033,Present,Injeção,120mg
1034,Part,Comprimido,288mg
1035,Get,Pomada,161mg
1036,Moment,Injeção,306mg
1037,Animal,Pomada,366mg
1038,Account,Injeção,101mg
1039,Forward,Pomada,389mg
1040,Cultural,Cápsula,23mg
1041,Inside,Injeção,198mg
1042,Power,Xarope,296mg
1043,Chair,Xarope,91mg
1044,Half,Pomada,276mg
1045,Word,Comprimido,58mg
1046,At,Cápsula,416mg
1047,Movement,Xarope,313mg
1048,Draw,Injeção,359mg
1049,Energy,Injeção,407mg
1050,Car,Pomada,313mg
1051,Crime,Pomada,400mg
1052,Glass,Cápsula,31mg
1053,Possible,Pomada,310mg
1054,Name,Comprimido,292mg
1055,Investment,Injeção,486mg
1056,Year,Xarope,58mg
1057,Recently,Cápsula,245mg
1058,Strategy,Comprimido,129mg
1059,Short,Comprimido,103mg
1060,Government,Injeção,294mg
1061,Box,Comprimido,326mg
1062,Fast,Injeção,296mg
1063,My,Comprimido,427mg
1064,Focus,Cápsula,105mg
1065,Lead,Injeção,457mg
1066,Federal,Pomada,260mg
1067,Likely,Xarope,136mg
1068,Authority,Cápsula,166mg
1069,Agree,Cápsula,310mg
1070,Respond,Injeção,151mg
1071,Involve,Comprimido,444mg
1072,Different,Xarope,132mg
1073,Goal,Pomada,88mg
1074,White,Injeção,336mg
1075,Hope,Comprimido,386mg
1076,Task,Cápsula,206mg
1077,Note,Cápsula,303mg
1078,Determine,Pomada,27mg
1079,Father,Injeção,286mg
1080,Describe,Pomada,287mg
1081,Ago,Comprimido,473mg
1082,Fill,Pomada,155mg
1083,Yet,Cápsula,408mg
1084,By,Pomada,173mg
1085,Image,Pomada,411mg
1086,How,Injeção,21mg
1087,Spring,Cápsula,275mg
1088,Box,Injeção,410mg
1089,Unit,Xarope,438mg
1090,Meeting,Xarope,124mg
1091,Miss,Pomada,210mg
1092,Environment,Xarope,135mg
1093,Generation,Cápsula,238mg
1094,Push,Comprimido,340mg
1095,Without,Cápsula,442mg
1096,Off,Cápsula,167mg
1097,Later,Comprimido,484mg
1098,Office,Injeção,164mg
1099,Beat,Injeção,359mg
1100,Imagine,Injeção,46mg
1101,Factor,Xarope,146mg
1102,Various,Pomada,26mg
1103,Culture,Cápsula,436mg
1104,Crime,Xarope,460mg
1105,Employee,Xarope,150mg
1106,Glass,Xarope,404mg
1107,Enough,Cápsula,493mg
1108,Magazine,Cápsula,232mg
1109,Local,Xarope,186mg
1110,Meeting,Comprimido,317mg
1111,If,Comprimido,416mg
1112,Company,Pomada,104mg
1113,Then,Xarope,180mg
1114,Seem,Xarope,52mg
1115,Computer,Comprimido,206mg
1116,Politics,Xarope,292mg
1117,Rise,Cápsula,443mg
1118,Decade,Injeção,175mg
1119,Goal,Injeção,422mg
1120,Then,Injeção,15mg
1121,Second,Injeção,493mg
1122,News,Xarope,487mg
1123,Mission,Injeção,26mg
1124,College,Cápsula,361mg
1125,Boy,Comprimido,21mg
1126,Thing,Injeção,247mg
1127,Keep,Xarope,330mg
1128,Manager,Cápsula,466mg
1129,Discussion,Cápsula,221mg
1130,Tough,Pomada,5mg
1131,Part,Pomada,201mg
1132,Tell,Comprimido,187mg
1133,Everybody,Pomada,176mg
1134,Office,Pomada,72mg
1135,Real,Injeção,181mg
1136,Parent,Pomada,460mg
1137,Debate,Comprimido,385mg
1138,The,Pomada,31mg
1139,Amount,Injeção,394mg
1140,Weight,Pomada,292mg
1141,Toward,Injeção,41mg
1142,Purpose,Pomada,66mg
1143,Education,Xarope,427mg
1144,Board,Pomada,315mg
1145,Personal,Xarope,245mg
1146,Imagine,Xarope,424mg
1147,Yes,Comprimido,253mg
1148,Mother,Comprimido,419mg
1149,Improve,Injeção,35mg
1150,Stage,Comprimido,45mg
1151,Artist,Comprimido,48mg
1152,Else,Injeção,474mg
1153,Majority,Cápsula,40mg
1154,Contain,Cápsula,102mg
1155,Lawyer,Comprimido,124mg
1156,Large,Cápsula,96mg
1157,Value,Injeção,118mg
1158,Professional,Comprimido,361mg
1159,Physical,Comprimido,372mg
1160,Seek,Cápsula,243mg
1161,Run,Xarope,104mg
1162,Begin,Comprimido,399mg
1163,Radio,Cápsula,86mg
1164,Ask,Injeção,359mg
1165,Significant,Xarope,146mg
1166,Among,Cápsula,23mg
1167,Four,Xarope,396mg
1168,Stay,Pomada,180mg
1169,Parent,Comprimido,139mg
1170,Right,Pomada,7mg
1171,Investment,Cápsula,484mg
1172,Government,Injeção,188mg
1173,Network,Pomada,51mg
1174,Effect,Injeção,340mg
1175,Become,Xarope,318mg
1176,Rule,Pomada,115mg
1177,Four,Injeção,61mg
1178,This,Xarope,365mg
1179,Involve,Injeção,364mg
1180,Close,Comprimido,290mg
1181,Water,Xarope,87mg
1182,Herself,Pomada,379mg
1183,On,Comprimido,273mg
1184,Service,Comprimido,183mg
1185,Realize,Injeção,323mg
1186,Area,Injeção,191mg
1187,Themselves,Injeção,442mg
1188,Police,Pomada,197mg
1189,Last,Comprimido,395mg
1190,Action,Pomada,84mg
1191,Majority,Comprimido,57mg
1192,Garden,Injeção,137mg
1193,Much,Comprimido,329mg
1194,Lawyer,Injeção,284mg
1195,Two,Comprimido,326mg
1196,Despite,Cápsula,270mg
1197,Door,Injeção,287mg
1198,No,Xarope,206mg
1199,Drug,Cápsula,255mg
1200,Bad,Cápsula,265mg
1201,Issue,Xarope,326mg
1202,Night,Injeção,99mg
1203,Clear,Injeção,293mg
1204,Let,Pomada,447mg
1205,Quite,Injeção,353mg
1206,In,Xarope,69mg
1207,Price,Xarope,13mg
1208,Same,Cápsula,185mg
1209,Guy,Pomada,247mg
1210,Hear,Xarope,434mg
1211,More,Cápsula,354mg
1212,Century,Comprimido,260mg
1213,Final,Pomada,201mg
1214,Public,Cápsula,306mg
1215,Firm,Xarope,204mg
1216,Weight,Injeção,417mg
1217,Different,Pomada,38mg
1218,Language,Comprimido,92mg
1219,Sell,Injeção,371mg
1220,If,Injeção,166mg
1221,Significant,Cápsula,282mg
1222,Painting,Pomada,5mg
1223,Either,Pomada,452mg
1224,Be,Injeção,156mg
1225,Culture,Comprimido,290mg
1226,Condition,Injeção,116mg
1227,Black,Pomada,17mg
1228,Red,Injeção,130mg
1229,As,Comprimido,248mg
1230,Yes,Cápsula,401mg
1231,Middle,Cápsula,467mg
1232,Difference,Pomada,442mg
1233,Member,Xarope,297mg
1234,Parent,Comprimido,53mg
1235,Agree,Comprimido,206mg
1236,Effort,Pomada,283mg
1237,Family,Pomada,360mg
1238,Create,Pomada,27mg
1239,Point,Cápsula,215mg
1240,And,Cápsula,261mg
1241,Interview,Cápsula,240mg
1242,Brother,Injeção,238mg
1243,Third,Xarope,392mg
1244,And,Cápsula,115mg
1245,Positive,Cápsula,499mg
1246,Red,Injeção,196mg
1247,Assume,Cápsula,343mg
1248,Reality,Cápsula,417mg
1249,Prove,Pomada,407mg
1250,Throughout,Injeção,73mg
1251,Win,Comprimido,429mg
1252,That,Comprimido,415mg
1253,Heart,Xarope,298mg
1254,No,Pomada,162mg
1255,Billion,Injeção,204mg
1256,Seem,Comprimido,462mg
1257,Kind,Pomada,178mg
1258,Say,Comprimido,288mg
1259,Price,Xarope,90mg
1260,All,Cápsula,320mg
1261,And,Pomada,341mg
1262,Adult,Pomada,499mg
1263,Respond,Injeção,198mg
1264,Member,Cápsula,64mg
1265,Generation,Cápsula,68mg
1266,Participant,Pomada,223mg
1267,Similar,Cápsula,360mg
1268,Country,Pomada,347mg
1269,Major,Cápsula,478mg
1270,Just,Xarope,469mg
1271,Pattern,Injeção,362mg
1272,Because,Cápsula,346mg
1273,Fear,Injeção,159mg
1274,Travel,Cápsula,263mg
1275,Produce,Comprimido,471mg
1276,Above,Xarope,160mg
1277,Edge,Comprimido,70mg
1278,Participant,Injeção,139mg
1279,Show,Xarope,308mg
1280,Country,Comprimido,121mg
1281,Inside,Injeção,24mg
1282,Official,Xarope,266mg
1283,Authority,Pomada,315mg
1284,Center,Xarope,424mg
1285,Challenge,Pomada,377mg
1286,Change,Comprimido,207mg
1287,Company,Cápsula,485mg
1288,Soldier,Xarope,29mg
1289,Available,Comprimido,272mg
1290,Growth,Xarope,358mg
1291,Government,Pomada,38mg
1292,Course,Cápsula,130mg
1293,Reality,Xarope,295mg
1294,How,Cápsula,275mg
1295,Almost,Xarope,125mg
1296,Former,Comprimido,370mg
1297,Company,Xarope,433mg
1298,Scientist,Xarope,144mg
1299,Professor,Xarope,439mg
1300,Modern,Xarope,318mg
1301,Difficult,Pomada,381mg
1302,Body,Xarope,292mg
1303,Matter,Cápsula,204mg
1304,With,Cápsula,367mg
1305,Beyond,Cápsula,140mg
1306,Gas,Pomada,105mg
1307,Effect,Injeção,130mg
1308,Citizen,Injeção,410mg
1309,Vote,Cápsula,368mg
1310,Event,Xarope,495mg
1311,Amount,Comprimido,274mg
1312,Finally,Comprimido,475mg
1313,Draw,Xarope,205mg
1314,Past,Cápsula,90mg
1315,Hair,Pomada,267mg
1316,Election,Xarope,15mg
1317,Food,Injeção,181mg
1318,History,Comprimido,278mg
1319,Turn,Xarope,183mg
1320,Network,Pomada,273mg
1321,Determine,Injeção,22mg
1322,Whose,Pomada,414mg
1323,Especially,Xarope,485mg
1324,Attack,Xarope,342mg
1325,Season,Cápsula,323mg
1326,Space,Pomada,23mg
1327,Central,Cápsula,211mg
1328,Response,Comprimido,157mg
1329,Partner,Xarope,353mg
1330,Simply,Xarope,38mg
1331,Give,Pomada,415mg
1332,Expect,Xarope,21mg
1333,Sing,Comprimido,120mg
1334,Bed,Pomada,476mg
1335,This,Cápsula,365mg
1336,Style,Cápsula,65mg
1337,Economic,Injeção,164mg
1338,Federal,Xarope,53mg
1339,Perform,Pomada,208mg
1340,Physical,Comprimido,9mg
1341,Feeling,Comprimido,74mg
1342,Short,Pomada,379mg
1343,You,Pomada,128mg
1344,Trade,Xarope,303mg
1345,Mouth,Cápsula,45mg
1346,Tough,Injeção,148mg
1347,Myself,Xarope,479mg
1348,Charge,Pomada,415mg
1349,Sure,Comprimido,84mg
1350,Modern,Xarope,308mg
1351,Lay,Xarope,357mg
1352,Second,Xarope,200mg
1353,Explain,Xarope,121mg
1354,Evidence,Cápsula,334mg
1355,Gun,Pomada,261mg
1356,Past,Comprimido,152mg
1357,Seek,Comprimido,225mg
1358,Range,Pomada,259mg
1359,Civil,Xarope,149mg
1360,Between,Xarope,340mg
1361,Sport,Comprimido,360mg
1362,Agreement,Injeção,392mg
1363,Doctor,Cápsula,342mg
1364,See,Cápsula,371mg
1365,Public,Comprimido,63mg
1366,Teach,Injeção,403mg
1367,Time,Injeção,195mg
1368,Investment,Pomada,292mg
1369,Certain,Xarope,234mg
1370,Than,Xarope,321mg
1371,More,Cápsula,85mg
1372,Happy,Injeção,73mg
1373,Thousand,Comprimido,75mg
1374,Single,Injeção,23mg
1375,Tend,Comprimido,349mg
1376,Road,Pomada,328mg
1377,School,Comprimido,174mg
1378,Successful,Cápsula,486mg
1379,Forget,Xarope,449mg
1380,Upon,Comprimido,433mg
1381,Organization,Comprimido,106mg
1382,Listen,Xarope,34mg
1383,Form,Comprimido,434mg
1384,Campaign,Xarope,482mg
1385,Understand,Comprimido,128mg
1386,Structure,Cápsula,105mg
1387,Turn,Xarope,244mg
1388,Old,Xarope,340mg
1389,Suffer,Injeção,405mg
1390,Shoulder,Cápsula,445mg
1391,Begin,Pomada,477mg
1392,Life,Comprimido,376mg
1393,Lose,Cápsula,38mg
1394,Big,Comprimido,298mg
1395,Prove,Pomada,226mg
1396,Usually,Comprimido,500mg
1397,Join,Xarope,1mg
1398,Save,Injeção,366mg
1399,Leader,Xarope,120mg
1400,Front,Comprimido,79mg
1401,Else,Cápsula,200mg
1402,Than,Comprimido,22mg
1403,Some,Injeção,221mg
1404,Check,Pomada,307mg
1405,Who,Cápsula,109mg
1406,Style,Xarope,178mg
1407,Save,Pomada,399mg
1408,Common,Cápsula,98mg
1409,Source,Injeção,78mg
1410,Image,Cápsula,337mg
1411,Best,Injeção,355mg
1412,Area,Cápsula,170mg
1413,Late,Xarope,432mg
1414,Fall,Cápsula,84mg
1415,Language,Injeção,453mg
1416,Sure,Injeção,234mg
1417,Require,Comprimido,194mg
1418,Pattern,Cápsula,313mg
1419,Interest,Cápsula,106mg
1420,Order,Cápsula,488mg
1421,Interview,Pomada,76mg
1422,Central,Injeção,394mg
1423,Offer,Comprimido,333mg
1424,Carry,Pomada,291mg
1425,Important,Comprimido,56mg
1426,Local,Xarope,83mg
1427,Open,Injeção,120mg
1428,Image,Xarope,118mg
1429,Article,Injeção,119mg
1430,Over,Xarope,356mg
1431,Occur,Xarope,492mg
1432,Just,Injeção,296mg
1433,You,Cápsula,32mg
1434,Whose,Injeção,276mg
1435,Color,Xarope,474mg
1436,Ability,Injeção,411mg
1437,Fight,Cápsula,387mg
1438,Then,Comprimido,500mg
1439,Time,Xarope,337mg
1440,Last,Injeção,87mg
1441,War,Xarope,232mg
1442,Standard,Pomada,80mg
1443,Success,Pomada,338mg
1444,Idea,Xarope,410mg
1445,Career,Xarope,80mg
1446,Mind,Cápsula,288mg
1447,Weight,Xarope,55mg
1448,Company,Pomada,3mg
1449,Road,Xarope,176mg
1450,Similar,Comprimido,226mg
1451,Party,Comprimido,110mg
1452,Anyone,Pomada,40mg
1453,Start,Injeção,163mg
1454,Country,Xarope,400mg
1455,Audience,Pomada,421mg
1456,Least,Injeção,410mg
1457,Reality,Xarope,76mg
1458,Pretty,Xarope,440mg
1459,Type,Comprimido,320mg
1460,Push,Comprimido,98mg
1461,Training,Cápsula,49mg
1462,Allow,Pomada,8mg
1463,Assume,Comprimido,355mg
1464,List,Xarope,139mg
1465,He,Comprimido,139mg
1466,Structure,Xarope,323mg
1467,Adult,Cápsula,492mg
1468,Conference,Comprimido,241mg
1469,Seek,Xarope,210mg
1470,Daughter,Comprimido,66mg
1471,Quite,Pomada,334mg
1472,A,Xarope,494mg
1473,Much,Xarope,63mg
1474,Successful,Comprimido,261mg
1475,Degree,Comprimido,391mg
1476,Nearly,Comprimido,374mg
1477,Against,Comprimido,490mg
1478,Impact,Injeção,246mg
1479,North,Comprimido,217mg
1480,Forward,Xarope,214mg
1481,Treatment,Xarope,187mg
1482,Build,Injeção,184mg
1483,Class,Pomada,121mg
1484,Score,Injeção,384mg
1485,Deal,Injeção,465mg
1486,Mind,Injeção,56mg
1487,Professional,Pomada,137mg
1488,Clearly,Cápsula,447mg
1489,Must,Pomada,496mg
1490,Contain,Comprimido,420mg
1491,Of,Pomada,411mg
1492,Per,Comprimido,336mg
1493,Affect,Cápsula,388mg
1494,Performance,Xarope,69mg
1495,Door,Comprimido,494mg
1496,Family,Pomada,405mg
1497,Indicate,Xarope,291mg
1498,Hand,Cápsula,242mg
1499,Moment,Cápsula,164mg
1500,Result,Injeção,217mg
1501,And,Pomada,429mg
1502,Rather,Pomada,25mg
1503,Medical,Injeção,54mg
1504,Perform,Comprimido,261mg
1505,Wonder,Pomada,331mg
1506,Company,Comprimido,298mg
1507,Republican,Comprimido,486mg
1508,Indeed,Cápsula,323mg
1509,Particularly,Xarope,163mg
1510,First,Pomada,485mg
1511,Special,Xarope,11mg
1512,They,Injeção,49mg
1513,Report,Xarope,75mg
1514,Wall,Comprimido,262mg
1515,Keep,Pomada,25mg
1516,Past,Comprimido,453mg
1517,Can,Xarope,279mg
1518,Foot,Cápsula,328mg
1519,Yourself,Cápsula,80mg
1520,Above,Cápsula,259mg
1521,Suddenly,Comprimido,283mg
1522,Article,Pomada,59mg
1523,Water,Cápsula,228mg
1524,Imagine,Comprimido,229mg
1525,Lot,Pomada,488mg
1526,It,Cápsula,479mg
1527,Ball,Comprimido,159mg
1528,Hour,Xarope,219mg
1529,Off,Pomada,430mg
1530,Thus,Xarope,225mg
1531,Former,Injeção,265mg
1532,Democrat,Injeção,28mg
1533,Century,Injeção,32mg
1534,Near,Comprimido,160mg
1535,Hard,Pomada,144mg
1536,Carry,Comprimido,285mg
1537,Issue,Injeção,322mg
1538,Author,Injeção,79mg
1539,Base,Injeção,64mg
1540,Election,Comprimido,462mg
1541,Worry,Injeção,368mg
1542,Compare,Injeção,431mg
1543,Long,Cápsula,474mg
1544,Her,Pomada,203mg
1545,Work,Pomada,345mg
1546,Often,Cápsula,475mg
1547,Add,Injeção,104mg
1548,Natural,Injeção,39mg
1549,Forget,Injeção,185mg
1550,Physical,Pomada,270mg
1551,However,Pomada,411mg
1552,Rule,Injeção,387mg
1553,Energy,Injeção,210mg
1554,Executive,Xarope,266mg
1555,Tell,Injeção,132mg
1556,Check,Pomada,339mg
1557,Nothing,Xarope,9mg
1558,Full,Pomada,365mg
1559,Occur,Comprimido,365mg
1560,Lead,Pomada,271mg
1561,Week,Xarope,67mg
1562,World,Cápsula,271mg
1563,Live,Xarope,243mg
1564,Run,Xarope,177mg
1565,Drive,Xarope,476mg
1566,Also,Xarope,118mg
1567,Century,Comprimido,14mg
1568,Population,Injeção,267mg
1569,Others,Cápsula,480mg
1570,Enter,Injeção,224mg
1571,Big,Pomada,54mg
1572,Yeah,Pomada,391mg
1573,Five,Pomada,370mg
1574,Across,Xarope,301mg
1575,Democratic,Xarope,230mg
1576,See,Xarope,180mg
1577,Religious,Injeção,179mg
1578,Else,Xarope,30mg
1579,Herself,Injeção,76mg
1580,Answer,Cápsula,119mg
1581,Clearly,Comprimido,428mg
1582,Personal,Cápsula,482mg
1583,Will,Comprimido,466mg
1584,One,Comprimido,220mg
1585,East,Pomada,274mg
1586,Try,Injeção,454mg
1587,Upon,Pomada,284mg
1588,Family,Injeção,466mg
1589,Require,Pomada,4mg
1590,Identify,Injeção,236mg
1591,Every,Cápsula,470mg
1592,Us,Xarope,229mg
1593,Big,Comprimido,85mg
1594,Than,Comprimido,223mg
1595,Attention,Xarope,262mg
1596,Join,Pomada,400mg
1597,Environmental,Pomada,211mg
1598,Talk,Xarope,80mg
1599,Yet,Pomada,464mg
1600,Race,Comprimido,245mg
1601,Whose,Cápsula,10mg
1602,On,Comprimido,496mg
1603,Media,Xarope,451mg
1604,Eye,Xarope,442mg
1605,Effort,Pomada,31mg
1606,Tough,Injeção,11mg
1607,Everybody,Comprimido,419mg
1608,Short,Comprimido,484mg
1609,Something,Xarope,213mg
1610,Exist,Comprimido,417mg
1611,Laugh,Comprimido,30mg
1612,Decade,Comprimido,316mg
1613,Central,Comprimido,54mg
1614,Discover,Comprimido,403mg
1615,Itself,Injeção,214mg
1616,Opportunity,Xarope,216mg
1617,Large,Comprimido,478mg
1618,Just,Pomada,129mg
1619,Course,Pomada,324mg
1620,Only,Comprimido,12mg
1621,Explain,Injeção,397mg
1622,By,Injeção,278mg
1623,Fight,Xarope,289mg
1624,Seek,Comprimido,500mg
1625,Become,Pomada,147mg
1626,Law,Injeção,438mg
1627,Box,Pomada,214mg
1628,Source,Pomada,51mg
1629,Home,Pomada,63mg
1630,Prove,Injeção,373mg
1631,Media,Pomada,383mg
1632,Whether,Comprimido,179mg
1633,Even,Injeção,118mg
1634,Special,Injeção,80mg
1635,Without,Xarope,108mg
1636,Him,Pomada,495mg
1637,Consumer,Xarope,107mg
1638,Two,Comprimido,415mg
1639,Suffer,Injeção,492mg
1640,Number,Pomada,489mg
1641,Democratic,Cápsula,481mg
1642,Bit,Xarope,319mg
1643,Brother,Injeção,396mg
1644,Relationship,Xarope,37mg
1645,Choose,Xarope,48mg
1646,I,Cápsula,146mg
1647,Generation,Injeção,320mg
1648,Property,Injeção,175mg
1649,Off,Comprimido,92mg
1650,Court,Comprimido,235mg
1651,Senior,Injeção,219mg
1652,Drug,Pomada,437mg
1653,His,Injeção,250mg
1654,But,Comprimido,24mg
1655,Find,Cápsula,81mg
1656,Fall,Injeção,209mg
1657,More,Injeção,403mg
1658,Base,Injeção,262mg
1659,Red,Injeção,270mg
1660,Thank,Injeção,43mg
1661,Wind,Comprimido,420mg
1662,Entire,Pomada,213mg
1663,Eat,Injeção,165mg
1664,Industry,Cápsula,483mg
1665,Or,Injeção,180mg
1666,Still,Pomada,279mg
1667,Art,Pomada,401mg
1668,Support,Cápsula,435mg
1669,Issue,Pomada,380mg
1670,Daughter,Comprimido,208mg
1671,Task,Cápsula,227mg
1672,Deal,Xarope,466mg
1673,Better,Injeção,213mg
1674,Feeling,Comprimido,322mg
1675,Million,Comprimido,46mg
1676,Let,Comprimido,432mg
1677,Today,Injeção,175mg
1678,Drop,Xarope,195mg
1679,Design,Pomada,126mg
1680,Thank,Injeção,79mg
1681,Including,Injeção,211mg
1682,Security,Pomada,479mg
1683,Close,Injeção,235mg
1684,Own,Comprimido,246mg
1685,Owner,Pomada,365mg
1686,Girl,Pomada,287mg
1687,Drop,Xarope,364mg
1688,Hard,Xarope,19mg
1689,Ten,Pomada,427mg
1690,Identify,Comprimido,390mg
1691,Too,Cápsula,257mg
1692,Perform,Comprimido,213mg
1693,Many,Comprimido,458mg
1694,Coach,Injeção,458mg
1695,My,Xarope,204mg
1696,Part,Injeção,458mg
1697,Daughter,Xarope,396mg
1698,Stand,Cápsula,245mg
1699,Rather,Comprimido,79mg
1700,Light,Xarope,260mg
1701,Run,Xarope,385mg
1702,Art,Injeção,211mg
1703,Capital,Xarope,36mg
1704,National,Cápsula,238mg
1705,Firm,Injeção,217mg
1706,Score,Xarope,189mg
1707,Type,Cápsula,89mg
1708,Bit,Xarope,216mg
1709,Should,Xarope,470mg
1710,Be,Injeção,285mg
1711,General,Xarope,422mg
1712,Half,Injeção,246mg
1713,Agency,Comprimido,135mg
1714,Letter,Pomada,165mg
1715,Summer,Xarope,455mg
1716,Herself,Cápsula,482mg
1717,Second,Injeção,357mg
1718,Where,Comprimido,404mg
1719,Message,Cápsula,53mg
1720,Leader,Pomada,108mg
1721,Board,Xarope,156mg
1722,Amount,Pomada,146mg
1723,Base,Cápsula,75mg
1724,Where,Injeção,212mg
1725,Nearly,Injeção,476mg
1726,Over,Cápsula,80mg
1727,Prove,Pomada,183mg
1728,Enter,Injeção,221mg
1729,Behavior,Pomada,197mg
1730,Special,Cápsula,355mg
1731,By,Xarope,348mg
1732,Last,Injeção,126mg
1733,Throughout,Xarope,29mg
1734,The,Injeção,69mg
1735,At,Xarope,61mg
1736,Wish,Comprimido,226mg
1737,Food,Pomada,375mg
1738,Gas,Pomada,411mg
1739,Attack,Xarope,124mg
1740,Detail,Comprimido,71mg
1741,Author,Pomada,437mg
1742,Star,Comprimido,128mg
1743,Perform,Injeção,407mg
1744,Matter,Cápsula,462mg
1745,Local,Comprimido,185mg
1746,Learn,Pomada,169mg
1747,Teacher,Pomada,51mg
1748,Risk,Xarope,371mg
1749,Child,Comprimido,24mg
1750,Population,Pomada,222mg
1751,Value,Comprimido,224mg
1752,Half,Pomada,296mg
1753,Keep,Cápsula,166mg
1754,Least,Comprimido,351mg
1755,Use,Injeção,142mg
1756,Eight,Cápsula,387mg
1757,Television,Comprimido,356mg
1758,Understand,Pomada,89mg
1759,Return,Injeção,322mg
1760,Way,Pomada,201mg
1761,Difficult,Cápsula,36mg
1762,Early,Injeção,159mg
1763,Cover,Cápsula,274mg
1764,Air,Cápsula,5mg
1765,Give,Pomada,229mg
